						Generation Report
				Generation 0 						 Generation 1
#  parents   xsite       chromosome 				fitness 		 #   parents   xsite     chromosome 				fitness 
20   (10, 4)   0	73 88 84 6 24 63 58 7 89 81 72 64 14 50 1 100 	0.84 	 | 	 20      (20, 29)   2	73 88 54 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.04
21   (10, 4)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.64 	 | 	 21      (20, 29)   2	28 6 84 6 24 63 58 7 89 81 72 64 14 50 1 100 	0.06
22   (9, 2)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.98 	 | 	 22      (1, 20)   12	59 24 91 90 97 0 6 7 89 85 80 69 14 50 1 100 	0.22
23   (9, 2)   0	62 56 91 12 39 21 66 59 53 45 45 100 73 39 4 43 	0.88 	 | 	 23      (1, 20)   12	73 88 90 6 24 63 58 7 89 81 72 64 73 39 4 43 	0.76
24   (27, 10)   12	73 94 89 4 20 57 58 7 16 80 79 84 14 50 1 100 	0.78 	 | 	 24      (28, 14)   10	73 94 97 4 20 57 58 7 16 80 99 71 75 64 31 94 	0.82
25   (27, 10)   12	73 88 84 6 24 63 56 7 89 81 72 64 43 34 4 43 	0.88 	 | 	 25      (28, 14)   10	28 6 56 52 7 98 95 54 95 57 79 84 43 34 4 43 	0.64
26   (25, 4)   6	28 6 56 52 51 6 95 54 95 67 99 71 74 64 31 94 	0.02 	 | 	 26      (14, 17)   8	28 6 56 52 4 98 95 54 53 45 45 100 73 49 4 43 	0.86
27   (25, 4)   6	28 6 56 52 7 98 61 8 89 81 72 64 14 50 1 95 	0.34 	 | 	 27      (14, 17)   8	62 56 91 15 39 21 66 59 87 67 99 71 75 64 31 94 	0.08
28   (27, 3)   0	73 94 89 4 20 57 58 7 16 80 79 84 43 34 4 43 	0.76 	 | 	 28      (29, 11)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.48
29   (27, 3)   0	28 6 56 52 7 98 95 54 95 67 99 71 75 64 31 94 	0.78 	 | 	 29      (29, 11)   0	73 88 56 52 51 2 61 8 16 76 33 29 38 34 54 28 	0.74
Avg Fit: 0.623333333333333, Max Fit: 0.98, Min Fit: 0.02	|	 Avg Fit: 0.606, Max Fit: 1, Min Fit: 0.04
